title,link,description
Eintracht Frankfurt show 'Europa League face' against West Ham in London,https://www.dw.com/en/eintracht-frankfurt-show-europa-league-face-against-west-ham-in-london/a-61630159?maca=en-rss-en-all-1573-rdf,Frankfurt lead their Europa League semifinal following an absorbing first leg in London. The German club continue to show their best form in Europe as they beat West Ham to hold the advantage ahead of the return leg.
Cashing in: No payment problems for Russian tourists in Turkey,https://www.dw.com/en/cashing-in-no-payment-problems-for-russian-tourists-in-turkey/a-61622480?maca=en-rss-en-all-1573-rdf,"Turkey is trying to attract more Russian tourists by expanding the usage of the Russian Mir payment system in the country, as it seeks to bypass payment bottleneck created by Western sanctions."
Putin and Parkinson's: What experts say about his health,https://www.dw.com/en/putin-and-parkinson-s-what-experts-say-about-his-health/a-61597476?maca=en-rss-en-all-1573-rdf,A video released by the Kremlin last weekend shows Putin in seemingly bad health. Some commentators and tabloids claim he has Parkinson's. What do doctors think?
Swiping right on climate love: Dating apps and environmental advocacy,https://www.dw.com/en/swiping-right-on-climate-love-dating-apps-and-environmental-advocacy/a-61600741?maca=en-rss-en-all-1573-rdf,Dating platforms have noticed their users are hot for climate issues and are incorporating features to help them connect with each other. But how useful are additions like OkCupid's climate advocate badge?
Germany top buyer of Russian energy since Ukraine invasion began: report,https://www.dw.com/en/germany-top-buyer-of-russian-energy-since-ukraine-invasion-began-report/a-61616274?maca=en-rss-en-all-1573-rdf,"Russian fossil fuel exports are undermining sanctions imposed on the Kremlin over its invasion of Ukraine, a study says. Germany and the EU remain the biggest buyers of Russian energy."
Mars probe discovers 'shocking' new aurora,https://www.dw.com/en/mars-probe-discovers-shocking-new-aurora/a-61610851?maca=en-rss-en-all-1573-rdf,The Emirates Mars Mission says it's a first: They have spotted a worm-like aurora that stretches halfway round Mars. It looks like our northern lights.
Europe’s 'middle class' clubs battle to save Champions League,https://www.dw.com/en/europe-s-middle-class-clubs-battle-to-save-champions-league/a-61610828?maca=en-rss-en-all-1573-rdf,UEFA are proposing to increase the number of games in the Champions League and offer a safety net to its richest clubs. The plans have been derided as a Super League by the back door and some clubs are fighting back.
Turning the tide on land degradation,https://www.dw.com/en/turning-the-tide-on-land-degradation/a-61606070?maca=en-rss-en-all-1573-rdf,"Human activity has led to widespread land degradation and put our very survival as a species at risk. But by reversing course, we can tackle climate change and biodiversity loss — and make a better life for billions."
Warsaw and Budapest split over Russian energy ties,https://www.dw.com/en/warsaw-and-budapest-split-over-russian-energy-ties/a-61595947?maca=en-rss-en-all-1573-rdf,"Poland and Hungary have shared a tilt towards the nationalist right, bound also by a mutual distrust of the EU. But their relations with Russia are anything but alike. DW explores the energy ties that bind — and don't."
Elon Musk buys Twitter: What it means for the platform,https://www.dw.com/en/elon-musk-buys-twitter-what-it-means-for-the-platform/a-61598916?maca=en-rss-en-all-1573-rdf,"Musk's vision of creating a bastion of free speech with less moderation and a higher bar for removing offending tweets could also lead to more abusive content, disinformation and hate speech, critics fear."
Endometriosis: The long wait for a diagnosis,https://www.dw.com/en/endometriosis-the-long-wait-for-a-diagnosis/a-61581101?maca=en-rss-en-all-1573-rdf,Sabrina Lobing waited more than a decade for a diagnosis that explained her symptoms. Now she knows she has endometriosis — a disease that little is known about and yet is very common.
How Filip Kostic became the modern Bundesliga wingback,https://www.dw.com/en/how-filip-kostic-became-the-modern-bundesliga-wingback/a-61593858?maca=en-rss-en-all-1573-rdf,"Eintracht Frankfurt are in the final four of the Europa League, and they couldn’t have done it without Kostic. It's not always been easy, but Jasmine Baba explains how the club got the best out of their Serbian winger."
Scientists sound alarm bells on noise pollution,https://www.dw.com/en/scientists-sound-alarm-bells-on-noise-pollution/a-61582252?maca=en-rss-en-all-1573-rdf,"The rumble of road traffic and trains, the bustle of the bar downstairs or the roar of a plane taking off – noise is a problem that is increasingly hurting health and disrupting ecosystems."
Afghan women athletes: prisoners in their own homes,https://www.dw.com/en/afghan-women-athletes-prisoners-in-their-own-homes/a-61586041?maca=en-rss-en-all-1573-rdf,"It's eight months since the Taliban took control of Afghanistan and the country has slipped down the news agenda. 'The world forgets about us,' says Friba Rezayee, the first Afghan woman to compete at the Olympics."
