name,latitude,longitude,inf_type
Protopopivka,48.7452936,33.0327766,City/Town
Berezivka,48.7438631,33.0989023,City/Town
Dibrovy,48.7871985,33.0574435,City/Town
Yahidne,48.7653714,33.1024289,City/Town
Svitlopil,48.5918644,32.8151622,City/Town
Shchaslyve,48.5682233,33.339653,City/Town
Ulianivka,48.591187,33.4614941,City/Town
Pershotravneve,48.6044719,33.4147409,City/Town
Tarasovo-Shevchenkove,48.6368955,33.5323114,City/Town
Chervonyi Podil,48.579324,33.450232,City/Town
Chervona Kamianka,48.6549451,33.4283679,City/Town
Yalynivka,48.6572238,33.3774699,City/Town
Sharivka,48.5026148,32.7961518,City/Town
Haiove,48.4699307,32.8145236,City/Town
Kvitneve,48.4706535,32.8840497,City/Town
Oleksandrivka,48.9638843,32.2314985,City/Town
Kytaihorod,48.9889064,32.3250768,City/Town
Severynivka,49.0012883,32.3149672,City/Town
Yelyzavethradka,48.8013634,32.4076842,City/Town
Plishky,48.7657137,32.3167852,City/Town
Lisove,48.8378455,32.3263975,City/Town
Birky,48.9468146,32.2910809,City/Town
Bovtyshka,48.8695347,32.1802406,City/Town
Bukvarka,48.7438366,32.1852728,City/Town
Rozdollia,48.7356685,32.1962845,City/Town
Tarasivka,48.7709556,32.199289,City/Town
Vesele,48.9273956,32.2172253,City/Town
Haiove,48.9133438,32.1883501,City/Town
Polove,48.8968798,32.183961,City/Town
Vyshchi Vereshchaky,48.9779328,32.4358755,City/Town
Buriakove,49.0112957,32.4916069,City/Town
Liubomyrka,49.0269845,32.442508,City/Town
Nastyne,49.0106668,32.4506452,City/Town
Holykove,48.8922797,32.1014135,City/Town
Krymky,48.8528408,32.0635756,City/Town
Ivanhorod,48.9071194,32.2359439,City/Town
Strymivka,48.9159346,32.3244713,City/Town
Krasnosilka,48.8808673,31.9792587,City/Town
Bandurove,48.9140399,32.0381075,City/Town
Krasnosillia,48.8940264,32.4453044,City/Town
Hutnytska,48.8977148,32.5403943,City/Town
Mykhailivka,48.832596,32.4055956,City/Town
Hryhorivka,48.8094424,32.2885652,City/Town
Nesvatkove,48.9559696,32.1568278,City/Town
Pidlisne,48.7850534,32.2533841,City/Town
Rozumivka,48.8310361,32.1425634,City/Town
Mykolaivka,48.8136358,32.1721976,City/Town
Rodnykivka,48.753413,32.0777576,City/Town
Lypivka,48.7798157,32.074613,City/Town
Marianivka,48.714054,32.117232,City/Town
Mohyliv Kurin,48.7960407,32.0632915,City/Town
Yasynuvatka,48.8212463,32.0403384,City/Town
Sosnivka,48.9118602,32.3545904,City/Town
Nyzhchi Vereshchaky,48.941841,32.3754215,City/Town
Stavydla,48.8366363,31.9842772,City/Town
Svitova Zirka,48.8210703,31.9275949,City/Town
Khainivka,48.8134225,32.0045703,City/Town
Stara Osota,49.0324427,32.2824937,City/Town
Ivanivka,49.0528301,32.3527076,City/Town
Nova Osota,48.9944007,32.2563563,City/Town
Poselianivka,49.0461447,32.3017516,City/Town
Trylisy,49.0237729,32.3762679,City/Town
Antonivka,49.0076017,32.4047546,City/Town
Tsvitne,48.949907,32.502932,City/Town
Ruzhycheve,48.9577508,32.5533873,City/Town
Yasynove,48.8678318,32.3528239,City/Town
Biliaivka,48.8517298,32.3312532,City/Town
Omelhorod,48.8841346,32.3368,City/Town
Bobrynets,48.0576505,32.1673746,City/Town
Dibrivka,48.0230315,32.1260555,City/Town
Oblanka,48.0210017,32.0937618,City/Town
Shliakhove,48.0159492,32.1721377,City/Town
Oleksiivka,48.061969,32.2712235,City/Town
Bobrynka,47.9999233,31.9877067,City/Town
Varlamivka,47.9981186,31.940876,City/Town
Horikhivka,47.9776015,32.007714,City/Town
Bukhovetske,47.8092791,31.886134,City/Town
Makoviivka,47.7972264,31.8796391,City/Town
Vasylivka,47.9477924,32.2772886,City/Town
Bereslavka,47.8901818,32.2936682,City/Town
Nykonorivka,47.9484358,32.3052537,City/Town
Novohomelske,47.9297528,32.276164,City/Town
Verkhnoinhulske,48.0900046,32.3648559,City/Town
Yabluchko,48.0746163,32.3418033,City/Town
Olenivske,48.0573204,32.3541911,City/Town
Stepanivka,48.0591062,32.347199,City/Town
Veselivka,47.7823198,32.1714088,City/Town
Krutoiarka,47.7959989,32.1929285,City/Town
Rozdollia,47.7966965,32.185348,City/Town
Udarne,47.7814612,32.1360391,City/Town
Yurivka,47.7635099,32.1380416,City/Town
Vytiazivka,48.0095165,31.8839591,City/Town
Donchyne,48.0031216,31.8243498,City/Town
Zoriane,48.0355269,31.924597,City/Town
Aprelivske,47.8504514,31.9883075,City/Town
Aprelivka,47.8644564,32.0133257,City/Town
Roztycheve,47.8289906,32.0082729,City/Town
Ketrysanivka,47.8992823,32.1889121,City/Town
Kostomarivka,47.8186118,32.115034,City/Town
Berezivka,47.8589209,32.0994855,City/Town
Kokhane,47.8765434,32.0960088,City/Town
Maiske,47.8564763,32.047448,City/Town
Blahodatne,48.1142074,31.9155502,City/Town
Hruzke,48.0346539,31.9924975,City/Town
Osykuvate,48.1121315,31.9352417,City/Town
Ulianivka,48.0226508,31.9914854,City/Town
Marianivka,48.0826379,31.9789133,City/Town
Mykolo-Babanka,47.9329803,31.8807184,City/Town
Proskurivka,47.9558887,31.9201279,City/Town
Sorochanove,47.9758008,31.9255028,City/Town
Novohradivka,47.9153471,32.0213048,City/Town
Vodiano-Mykhailivka,47.9610194,32.012684899999996,City/Town
Novosamara,47.9516286,31.9841215,City/Town
Penkove,47.9438003,32.0612029,City/Town
Novomykolaivka,47.8443586,32.206515,City/Town
Stepivka,47.8533515,32.2750594,City/Town
Chyhyrynske,47.8499259,32.2032896,City/Town
Pavlohirkivka,48.0744874,31.8276508,City/Town
Bredykhyne,48.0970463,31.8454384,City/Town
Poliana,48.0981338,31.7744729,City/Town
Roshchakhivka,47.8719993,31.8944941,City/Town
Hannopil,47.8551786,31.8888823,City/Town
Mariupol,47.8878545,31.8935645,City/Town
Zlatopillia,48.1278042,32.2426119,City/Town
Pishchane,48.0743263,32.2072372,City/Town
Polumiane,48.112616,32.1681113,City/Town
Solontsiuvatka,47.989678,32.3058207,City/Town
Zavadivka,47.9985603,32.296015,City/Town
Trudoliubivka,47.9721,32.2655217,City/Town
Suhokliivka,48.0328106,32.3241034,City/Town
Borysivka,48.0303488,32.3680021,City/Town
Miudivka,48.0057844,32.2411698,City/Town
Yuzhne,48.0104392,32.3244154,City/Town
Tarasivka,47.9817682,32.1055616,City/Town
Zakhidne,47.9830057,32.0536233,City/Town
Ivanivka,47.9410819,32.0973455,City/Town
Novokyivka,47.9610072,32.135158,City/Town
Chervonopillia,47.9736129,32.1523683,City/Town
Fediivka,48.0151405,31.7830143,City/Town
Vysochanove,47.9927466,31.7514938,City/Town
Fedorivka,47.9622928,31.79346,City/Town
Charivne,48.0254543,32.0485717,City/Town
Veremiivka,48.0335889,32.0685871,City/Town
Myrne,47.9366407,32.0847375,City/Town
Chervona Dolyna,48.1048052,32.0235637,City/Town
Velykodriukove,48.0794601,32.0510309,City/Town
Korzheve,48.0907214,32.1475547,City/Town
Sadove,48.1221099,32.0087397,City/Town
Bohdanivka,48.1034656,32.1032569,City/Town
Kryvonosove,48.0770424,31.8942113,City/Town
Haivoron,48.3387201,29.8704927,City/Town
Sadove,48.401995,29.8786389,City/Town
Zavallia,48.2187699,30.0156185,City/Town
Salkove,48.2642284,29.9820861,City/Town
Bandurove,48.2305644,29.8609937,City/Town
Berestiahy,48.41256,30.005273,City/Town
Dolynivka,48.3876581,29.9218774,City/Town
Pereiampil,48.4074871,29.9067493,City/Town
Zhakchyk,48.2268011,30.0782916,City/Town
Kazavchyn,48.2728617,29.9462205,City/Town
Buhove,48.2950152,29.9355228,City/Town
Pokrovske,48.2756649,29.8228442,City/Town
Mohylne,48.2791374,30.0346012,City/Town
Vilkhovetske,48.3215329,30.0162491,City/Town
Klenove,48.2756762,30.1074999,City/Town
Moshchene,48.351354,29.9909319,City/Town
Viknyna,48.4520002,30.032284,City/Town
Solhutove,48.3290498,29.8446553,City/Town
Solomiia,48.2947561,29.8773799,City/Town
Tauzhne,48.3469333,30.0962697,City/Town
Trakt,48.3310283,30.0550937,City/Town
Chervoni Maiaky,48.3776869,30.1031343,City/Town
Topoli,48.3366547,29.9558094,City/Town
Khashchuvate,48.3024806,29.949149,City/Town
Prohres,48.3267877,29.9722948,City/Town
Chemerpil,48.1541177,30.1306043,City/Town
Berezivka,48.1558931,30.0715927,City/Town
Tashlyk,48.1702648,30.0850632,City/Town
Chervone,48.4148082,29.9712457,City/Town
Holovanivsk,48.3851607,30.4609158,City/Town
Holovanivsk,48.3618925,30.3955537,City/Town
Pobuzke,48.1624715,30.5994754,City/Town
Verbove,48.4628692,30.4463294,City/Town
Hruzke,48.439531,30.3957071,City/Town
Yasne,48.4555433,30.3502859,City/Town
Yemylivka,48.3743409,30.6052082,City/Town
Yemylivka,48.3388943,30.598501,City/Town
Zhuravlynka,48.387172,30.7135291,City/Town
Tsvitkove,48.3522658,30.6921871,City/Town
Kapitanka,48.1886842,30.5807623,City/Town
Klynove,48.4814185,30.3507545,City/Town
Kovalivka,48.4992182,30.3888613,City/Town
Krasnohirka,48.3195865,30.4502944,City/Town
Manzhurka,48.3359213,30.4389171,City/Town
Krutenke,48.554364,30.45134,City/Town
Lebedynka,48.4618282,30.5852459,City/Town
Leshchivka,48.4647535,30.6047651,City/Town
Tabanove,48.4585565,30.5574717,City/Town
Ternove,48.4415328,30.5533481,City/Town
Lypovenke,48.2287367,30.5795178,City/Town
Hruzianka,48.2185061,30.5486426,City/Town
Lypniahy,48.2320465,30.5450771,City/Town
Liushniuvate,48.175921,30.4518684,City/Town
Mezhyrichka,48.4068938,30.48549,City/Town
Krasnopillia,48.4484292,30.4898623,City/Town
Moldovka,48.2276229,30.4464548,City/Town
Matviivka,48.2131955,30.412181,City/Town
Nadezhdivka,48.2048273,30.4629055,City/Town
Nalyvaika,48.3956159,30.5603556,City/Town
Perehonivka,48.5365499,30.5227461,City/Town
Davydivka,48.4651474,30.5342157,City/Town
Lisne,48.5132949,30.4873324,City/Town
Polonyste,48.4767015,30.5170381,City/Town
Pushkove,48.2629176,30.5929218,City/Town
Odaia,48.2905301,30.5589205,City/Town
Rozdol,48.2677781,30.4294204,City/Town
Rozkishne,48.2882912,30.6097542,City/Town
Kostiantynivka,48.2759179,30.5980606,City/Town
Marynopil,48.3210152,30.5744746,City/Town
Marianivka,48.302478,30.6711535,City/Town
Novosilka,48.3015476,30.6349666,City/Town
Svirneve,48.281801,30.4984664,City/Town
Zelena Balka,48.307749,30.4922528,City/Town
Novoholovanivsk,48.306129,30.5240477,City/Town
Oleksiivka,48.2522076,30.4764006,City/Town
Semyduby,48.512272,30.4369688,City/Town
Troianka,48.4048951,30.6500344,City/Town
Shepylove,48.3716266,30.5175072,City/Town
Oleksandrivka,48.3404785,30.5245464,City/Town
Pomichna,48.2456972,31.4076987,City/Town
Dobrovelychkivka,48.3876495,31.174849,City/Town
Varvaro-Oleksandrivka,48.3964238,31.1328858,City/Town
Marivka,48.3935034,31.1968766,City/Town
Oleksandrivka,48.5669704,31.2018732,City/Town
Bohodarivka,48.5570888,31.1710923,City/Town
Oleksiivka,48.2372725,31.3442245,City/Town
Kyrylivka,48.1997349,31.3285808,City/Town
Bratoliubivka,48.3015346,31.1879376,City/Town
Vorobivka,48.2906008,31.2075359,City/Town
Novoviktorivka,48.29664,31.1627053,City/Town
Haivka,48.5653145,31.0623913,City/Town
Virne,48.5536427,31.0700526,City/Town
Novotyshkivka,48.5470739,31.0266312,City/Town
Osykove,48.5608256,31.0968106,City/Town
Hlyniane,48.1820567,31.2381138,City/Town
Mizhkolodiazhne,48.133792,31.2436396,City/Town
Novohlyniane,48.1656114,31.2665662,City/Town
Hnativka,48.2713552,31.1891511,City/Town
Mykhailivka,48.2323937,31.1443688,City/Town
Novomykolaivka,48.2552152,31.1070485,City/Town
Druzheliubivka,48.4412962,31.1945285,City/Town
Vasylivka,48.4206311,31.1794724,City/Town
Oleksandro-Zavadske,48.4753942,31.221759,City/Town
Skopiivka,48.4328366,31.1454432,City/Town
Shevchenka,48.4604532,31.2229686,City/Town
Karbivka,48.4986509,31.1315302,City/Town
Lypniazhka,48.4448678,31.0843885,City/Town
Vodiane,48.4954586,31.0826999,City/Town
Volodymyrivka,48.4713857,31.0529616,City/Town
Liubomyrka,48.2336548,31.2242091,City/Town
Vikniane,48.2124096,31.267132,City/Town
Kokolove,48.2420224,31.2765064,City/Town
Markove,48.5775531,31.1013237,City/Town
Anatolivka,48.5688345,31.0828951,City/Town
Mykolaivka,48.1677899,31.4188352,City/Town
Novopetrivka,48.1397316,31.4412383,City/Town
Novolutkivka,48.3527924,31.1239437,City/Town
Dobrotymofiivka,48.3795137,31.0883998,City/Town
Oleksandro-Akatsatove,48.3560208,31.0888868,City/Town
Perchunove,48.1506388,31.342861,City/Town
Smilyve,48.1385765,31.3125403,City/Town
Pishchanyi Brid,48.2810411,31.330967,City/Town
Vesnianka,48.2723983,31.4047427,City/Town
Krykunka,48.2902663,31.2553401,City/Town
Nova Kovalivka,48.3229698,31.2852152,City/Town
Peremoha,48.3456531,31.2922622,City/Town
Ternove,48.3090105,31.0653125,City/Town
Novostankuvata,48.3438265,31.043114,City/Town
Tyshkivka,48.4940572,30.9430665,City/Town
Andriivka,48.4295407,30.9617914,City/Town
Bohdanivka,48.4835757,30.8992201,City/Town
Troiany,48.381958,30.9787544,City/Town
Novodobrianka,48.3756893,31.0385433,City/Town
Novoodesa,48.3888539,31.0067271,City/Town
Fedorivka,48.4266943,30.8421683,City/Town
Novomykhailivka,48.452711,30.8508521,City/Town
Pokazove,48.399594,30.8470477,City/Town
Popivka,48.4477392,30.8202641,City/Town
Chervona Poliana,48.3202765,31.4026745,City/Town
Mykilske,48.3250385,31.4090632,City/Town
Yakymivka,48.310444,31.4055951,City/Town
Yurivka,48.3989315,31.2690372,City/Town
Dolynska,48.1099198,32.7686883,City/Town
Stepove,48.0954911,32.8102962,City/Town
Molodizhne,48.1744349,32.6636232,City/Town
Oleksandrivka,48.1439446,32.8688423,City/Town
Novomykhailivka,48.1608,32.9647405,City/Town
Novoshevchenkove,48.1368001,33.0102773,City/Town
Bohdanivka,48.0519504,32.8520471,City/Town
Bratskyi Posad,48.0092952,32.7906022,City/Town
Vyshneve,48.0625985,32.7877499,City/Town
Hordynivka,48.022829,32.8041644,City/Town
Zghoda,48.0624396,32.7679092,City/Town
Katerynivka,48.0801757,32.8510837,City/Town
Marfivka,48.0435649,32.7851418,City/Town
Novodanylivka,47.9908601,32.7967606,City/Town
Ocheretiane,48.0731857,32.8740123,City/Town
Slavne,47.9978423,32.8738154,City/Town
Falkove,48.0917659,32.8233344,City/Town
Bratoliubivka,48.2097814,32.9539093,City/Town
Dubrovyne,48.2620566,32.9331932,City/Town
Varvarivka,48.2661266,33.0392705,City/Town
Sytaieve,48.2910646,33.0728534,City/Town
Vasylivka,48.2597738,32.8078868,City/Town
Hurivka,48.0944753,33.0996804,City/Town
Blahodatne,48.0987973,33.0237255,City/Town
Ivanivka,48.1813884,32.8804397,City/Town
Veseli Bokovenky,48.2244145,32.8409443,City/Town
Zelenyi Hai,48.2188804,32.8400696,City/Town
Nahirne,48.2343033,32.8522395,City/Town
Nykyforivka,48.2052851,32.788181,City/Town
Bokove,48.2064688,33.075282,City/Town
Hannivka,48.1435289,33.103682,City/Town
Lavrivka,48.187045,32.5258574,City/Town
Malovodiane,48.1007552,32.7359615,City/Town
Pysanka,48.1184821,32.7154207,City/Town
Chervone Ozero,48.1116169,32.6873666,City/Town
Novooleksandrivka,48.0961354,32.9172392,City/Town
Fedoro-Shulichyne,48.1152166,32.9548243,City/Town
Novohryhorivka Druha,48.0654221,32.9303125,City/Town
Novohryhorivka Persha,48.2002984,32.6745304,City/Town
Shyroka Balka,48.168751,32.7105841,City/Town
Pershotravneve,48.1560968,32.7899909,City/Town
Myrne,48.1760084,32.782115,City/Town
Pyshne,48.036709,33.0336245,City/Town
Chervone,48.0187082,33.0236743,City/Town
Berezivka,48.1677179,32.6347325,City/Town
Antonivka,48.1454235,32.6297682,City/Town
Sukhodilske,48.2379266,32.7094627,City/Town
Novosavytske,48.2334104,32.5851874,City/Town
Bohdanivka,48.7481498,32.5026361,City/Town
Kucherivka,48.7372548,32.421688,City/Town
Volodymyrivka,48.6412458,32.6693479,City/Town
Novoromanivka,48.620454,32.5884235,City/Town
Sablyne,48.6394543,32.6310378,City/Town
Dykivka,48.7766734,32.8426309,City/Town
Dmytrivka,48.7995079,32.7123614,City/Town
Veselyi Kut,48.820802,32.5877436,City/Town
Hostynne,48.7498073,32.6515463,City/Town
Dolyna,48.7352488,32.7547579,City/Town
Kalynivka,48.7870165,32.6485164,City/Town
Ploske,48.8533508,32.6697224,City/Town
Ivankivtsi,48.9099934,32.7106067,City/Town
Veselivka,48.9224444,32.7710216,City/Town
Zalomy,48.9030821,32.622158,City/Town
Piatykhatky,48.8771208,32.6485803,City/Town
Yukhymove,48.9204343,32.6297713,City/Town
Kazarnia,48.6616396,32.4197283,City/Town
Barvinivka,48.6343618,32.3986907,City/Town
Hlyboka Balka,48.7033982,32.3999672,City/Town
Milova Balka,48.6985535,32.4531338,City/Town
Novovodiane,48.6365369,32.3694153,City/Town
Novopoliana,48.6771469,32.3833743,City/Town
Makarykha,48.8152483,32.8159826,City/Town
Novopokrovka,48.8507317,32.8127135,City/Town
Moshoryne,48.6213163,32.7246856,City/Town
Vasyne,48.5674674,32.7071407,City/Town
Pantaziivka,48.6515899,32.8207625,City/Town
Veselka,48.6706675,32.8006044,City/Town
Troianka,48.6500784,32.7780921,City/Town
Shevchenkove,48.6333523,32.8112286,City/Town
Petrove,48.6984176,32.6951154,City/Town
Novooleksandrivka,48.6646929,32.7524633,City/Town
Sokilnyky,48.6595736,32.6450381,City/Town
Subottsi,48.6538925,32.5253273,City/Town
Kostiantynivka,48.6722831,32.534615,City/Town
Kokhanivka,48.6997828,32.5008779,City/Town
Trepivka,48.6857601,32.3644832,City/Town
Dolyno-Kamianka,48.6766526,32.3056831,City/Town
Zelenyi Hai,48.7064595,32.2976355,City/Town
Kopani,48.7155952,32.3785974,City/Town
Novotrepivka,48.6640925,32.3552485,City/Town
Spaso-Mazharivka,48.7063097,32.3112682,City/Town
Topylo,48.7335228,32.3791094,City/Town
Tsybuleve,48.8132745,32.4832376,City/Town
Adzhamka,48.54643,32.5276207,City/Town
Hryhorivka,48.5913618,32.4999789,City/Town
Pavlo-Mykolaivka,48.6101626,32.5379174,City/Town
Pryvillia,48.4855739,32.5045443,City/Town
Oleksiivka,48.605949,32.0635078,City/Town
Lisne,48.6435876,32.0718926,City/Town
Malovnyche,48.5937324,32.0763724,City/Town
Osykuvate,48.6145771,32.1077138,City/Town
Berezhynka,48.4878155,32.3588006,City/Town
Verkhivtsi,48.4762151,32.3812993,City/Town
Makove,48.4865332,32.3894882,City/Town
Velyka Severynka,48.6068748,32.2247909,City/Town
Kandaurove,48.6548235,32.2659859,City/Town
Lozuvatka,48.6418414,32.2138828,City/Town
Pidhaitsi,48.588737,32.2447625,City/Town
Veselivka,48.5691484,32.4455363,City/Town
Zelenyi Hai,48.5809541,32.4483922,City/Town
Vyshniakivka,48.3769555,32.0353577,City/Town
Volodymyrivka,48.6411893,32.0040263,City/Town
Myronivka,48.6553217,31.9971407,City/Town
Oleksandrivka,48.6215614,31.9759057,City/Town
Vilne,48.4986962,32.1223576,City/Town
Vysoki Bairaky,48.6077547,32.3268999,City/Town
Androsove,48.6126561,32.3815643,City/Town
Rozhniativka,48.6183337,32.3142005,City/Town
Chervonyi Kut,48.6113897,32.2924558,City/Town
Haivka,48.5015947,32.4484695,City/Town
Novohryhorivka,48.4946927,32.4204395,City/Town
Hruzke,48.5442979,32.0555884,City/Town
Ivanivka,48.4360258,32.1376349,City/Town
Bezvodnia,48.4163344,32.1477718,City/Town
Ivano-Blahodatne,48.5299202,31.9758505,City/Town
Kalynivka,48.3918141,32.3666888,City/Town
Klyntsi,48.4295046,32.3748712,City/Town
Karlivka,48.44245,32.0618388,City/Town
Hannynske,48.3992753,32.0843244,City/Town
Darivka,48.4075784,32.0979808,City/Town
Mohutnie,48.6787399,31.9832458,City/Town
Avramivka,48.7001239,32.068211,City/Town
Nazarivka,48.416156,32.0148174,City/Town
Olenivka,48.3991536,31.9989464,City/Town
Mykolaivka,48.4798136,31.951337,City/Town
Korliuhivka,48.4731906,31.9726552,City/Town
Oleno-Kosohorivka,48.4715595,31.89137,City/Town
Ukrainka,48.5103307,31.9469849,City/Town
Shevchenkove,48.4609671,31.9881145,City/Town
Shostakivka,48.5156083,31.971689,City/Town
Novooleksandrivka,48.5489412,32.6405259,City/Town
Mederove,48.5649371,32.6722874,City/Town
Molodetske,48.554779,32.6101139,City/Town
Novovolodymyrivka,48.5344437,32.5978754,City/Town
Oboznivka,48.5771264,32.1451559,City/Town
Katerynivka,48.5618285,32.0952426,City/Town
Ovsianykivka,48.5735924,31.9795919,City/Town
Osytniazhka,48.6761307,32.1773739,City/Town
Petrove,48.7098546,32.1363574,City/Town
Pervozvanivka,48.4473557,32.3066572,City/Town
Neopalymivka,48.4487958,32.3169921,City/Town
Popivka,48.4179043,32.3431226,City/Town
Zoria,48.4432726,32.3187397,City/Town
Soniachne,48.4656725,32.2907218,City/Town
Pokrovske,48.4312616,32.4438255,City/Town
Demeshkove,48.4640267,32.47628,City/Town
Liubo-Nadezhdivka,48.4219183,32.4381311,City/Town
Sozonivka,48.566182,32.3339106,City/Town
Sokolivske,48.4724617,32.2070904,City/Town
Lypove,48.4505181,32.1919747,City/Town
Nova Pavlivka,48.4694484,32.1284188,City/Town
Novopetrivka,48.4675324,32.2035711,City/Town
Cherniakhivka,48.4760499,32.2233677,City/Town
Stepove,48.4121598,32.2109646,City/Town
Parashchyne Pole,48.4334345,32.205126,City/Town
Fedorivka,48.3815218,32.1602109,City/Town
Mykolaivski Sady,48.4141938,32.1869942,City/Town
Chervonyi Yar,48.5098006,32.6116531,City/Town
Kompaniivka,48.251827,32.2067173,City/Town
Hromadske,48.2521934,32.1230574,City/Town
Zhyvanivka,48.2216052,32.1972024,City/Town
Luzhok,48.2336143,32.1177943,City/Town
Vynohradivka,48.2212662,31.966226,City/Town
Romashky,48.2457787,31.9508042,City/Town
Travneve,48.1995155,31.9782678,City/Town
Vodiane,48.177329,31.9738738,City/Town
Harmanivka,48.3184511,32.0145739,City/Town
Obertasove,48.2954693,31.967929,City/Town
Semenivka,48.3314873,31.9627429,City/Town
Trudoliubivka,48.2999233,32.0294631,City/Town
Holubiievychi,48.2284802,32.0606327,City/Town
Antonivka,48.2512293,32.0591542,City/Town
Hubivka,48.339902,32.3941696,City/Town
Buzova,48.1242337,32.3360101,City/Town
Korotiak,48.1173029,32.3423547,City/Town
Morkvyna,48.0934031,32.3535083,City/Town
