name,latitude,longitude,inf_type,population
Ksenivka,47.2688307,37.1813831,City/Town,
Kubaivka,48.6136281,24.7969164,City/Town,
Kubakhove,51.4914874,33.4915007,City/Town,
Kuban,49.6499887,39.0311173,City/Town,
Kubanka,46.7080738,30.7251449,City/Town,
Kubanske,45.0443858,33.9152629,City/Town,
Kubareve,51.4810304,33.881435,City/Town,
Kubei,45.7862243,28.7387575,City/Town,
Kublych,48.675637,29.6407957,City/Town,
Kubrakove,51.0439393,33.8644267,City/Town,
Kubriaky,47.0859473,31.3242346,City/Town,
Kucha,48.7618861,27.2679165,City/Town,
Kuchakiv,50.3717866,31.1198492,City/Town,
Kuchava,48.4419213,22.8214942,City/Town,
Kucheriavovolodymyrivka,46.490592,33.536449,City/Town,
Kucheriv Yar,48.5088125,37.2742188,City/Town,
Kucherivka,49.712041,37.6653636,City/Town,
Kucherske,47.1526187,33.4099284,City/Town,
Kuchi,51.4634527,32.9953344,City/Town,
Kuchivka,49.882955,27.1808842,City/Town,
Kuchkivka,49.1699699,30.6404934,City/Town,
Kuchmanivka,49.8842352,26.7156481,City/Town,
Kuchuhury,51.8583149,32.4822086,City/Town,
Kuchurhan,47.1559417,29.7977535,City/Town,
Kuchynivka,51.7151516,31.9287762,City/Town,
Kudanivka,50.6176328,34.5446002,City/Town,
Kudari,50.2956442,34.5682128,City/Town,
Kudasheve,48.9660925,32.6509556,City/Town,
Kudashivka,47.9501147,33.1172339,City/Town,
Kudiivka,50.2925839,36.2666806,City/Town,
Kudiivtsi,48.9823614,27.8691665,City/Town,
Kudlai,49.0325442,28.732798,City/Town,
Kudlaivka,49.9813317,25.8958498,City/Town,
Kudlativka,49.075832,24.5076226,City/Town,
Kudobyntsi,49.7012622,25.174217,City/Town,
Kudoiarove,52.2922634,33.5989859,City/Town,
Kudriashivka,49.0347989,38.4280037,City/Town,
Kudriave,50.2657591,35.0796229,City/Town,
Kudriavka,47.4167135,30.8464851,City/Town,
Kudriavske,47.941294,31.7333289,City/Town,
Kudrivka,51.6497859,32.6396096,City/Town,
Kudryne,44.7028937,33.9456141,City/Town,
Kudryntsi,49.3736841,26.7720623,City/Town,
Kudyniv Lis,48.9707312,29.8449569,City/Town,
Kudynivka,49.2290224,31.1675015,City/Town,
Kudynivtsi,49.7051178,25.2050197,City/Town,
Kudynka,49.4807766,27.7131149,City/Town,
Kudyriavtsi,49.9264659,24.4976287,City/Town,
Kuhaiv,49.689947,24.0425889,City/Town,
Kuhaivtsi,48.9635689,26.357976,City/Town,
Kuhuky,51.7405313,32.258128,City/Town,
Kuialnyk,47.7278666,29.5565563,City/Town,
Kuianivka,51.074239,34.2217256,City/Town,
Kuibysheve,44.4926019,34.1142495,City/Town,
Kukari,51.689188,30.6012602,City/Town,
Kukavka,48.6013913,27.7078894,City/Town,
Kukeziv,49.9407865,24.2641194,City/Town,
Kukhari,51.0906437,25.2232955,City/Town,
Kukharka,50.4538951,32.9052635,City/Town,
Kukhche,51.7638256,25.734116,City/Town,
Kukhitska Volia,51.6668404,25.6991698,City/Town,
Kukilnia,49.9744037,28.7950144,City/Town,
Kukilnyky,49.1937776,24.8111467,City/Town,
Kukly,51.2195727,25.6491409,City/Town,
Kuklyntsi,49.5437334,34.4437837,City/Town,
Kukobivka,49.6039354,34.1673558,City/Town,
Kukoby,49.6829176,32.7223381,City/Town,
Kukolivka,48.6389479,33.2881933,City/Town,
Kukovychi,51.4591771,32.2432554,City/Town,
Kukovytske,51.4206894,32.2615035,City/Town,
Kukshyn,51.1693442,31.6497952,City/Town,
Kukulivka,49.6523214,36.0791002,City/Town,
Kukuly,48.18486,28.758871,City/Town,
Kukuriky,51.353043,24.2673981,City/Town,
Kukurivka,48.5816291,27.5004641,City/Town,
Kukurudziane,45.3707911,34.6395776,City/Town,
Kukushkine,45.718595,33.3870783,City/Town,
Kulachkivtsi,48.561191,25.3036295,City/Town,
Kulakivtsi,48.6385182,25.8724264,City/Town,
Kulazhyntsi,50.1987569,32.2731303,City/Town,
Kulbakyne Air Base,46.936433,32.098618,small_airport,
Kulbashne,49.8900618,33.7427263,City/Town,
Kulby,49.6530853,24.981004,City/Town,
Kulchiivtsi,48.6717207,26.7156813,City/Town,
Kulchyn,51.1012959,24.4691859,City/Town,
Kulchynky,49.7384722,26.9389068,City/Town,
Kulchyny,49.7525329,26.9062953,City/Town,
Kulchytsi,49.5048646,23.2849743,City/Town,
Kuleshiv,49.788384,31.090742,City/Town,
Kulevcha,46.0270509,29.916897,City/Town,
Kuli,49.939533,30.5337883,City/Town,
Kuliabivka,50.3182247,31.6821,City/Town,
Kuliabkyne,48.4615824,33.9399646,City/Town,
Kuliava,50.1536887,23.9886878,City/Town,
Kulibaba,50.1318219,30.2950229,City/Town,
Kulisheve,48.7773643,34.6765951,City/Town,
Kulishi,48.6278835,34.4982436,City/Town,
Kulishivka,50.2476862,29.0636085,City/Town,
Kulishove,51.1292834,32.6459767,City/Town,
Kulivtsi,48.6340997,25.8265774,City/Town,
Kulmatychi,49.747248,23.3566633,City/Town,
Kultura,48.4236078,33.6161596,City/Town,
Kulychka,50.4955231,34.4795071,City/Town,
Kulychkiv,50.3043884,24.0788976,City/Town,
Kulyha,49.3329747,28.0025391,City/Town,
Kulykiv,50.3146414,24.8206207,City/Town,
Kulykivka,48.0957429,26.1691444,City/Town,
Kulykivske,46.8844299,37.0425154,City/Town,
Kulykova Balka,48.2981868,31.9061073,City/Town,
Kulykove,47.2309276,37.8886289,City/Town,
Kulykovychi,51.1583234,25.7904676,City/Town,
Kulyky,49.6864964,33.2989076,City/Town,
Kulynka,49.1425935,24.2496533,City/Town,
Kulynychi,49.788119,33.5378217,City/Town,
Kulyshivka,50.461865,32.5374458,City/Town,
Kumachove,47.6210247,38.2668071,City/Town,
Kumaniv,49.3529201,26.4011586,City/Town,
Kumanivka,49.64758,28.7062931,City/Town,
Kumanivtsi,49.5950344,27.8067302,City/Town,
Kumari,47.9186384,30.6590906,City/Town,
Kumeiky,49.5343775,31.5257146,City/Town,
Kumove,45.8383397,33.6216649,City/Town,
Kumovyshche,50.4566474,25.0078777,City/Town,
Kumshatske,48.2039571,38.5054856,City/Town,
Kumy,49.3448264,35.3518928,City/Town,
Kuna,48.7850083,29.3458708,City/Town,
Kunashivka,51.0418575,32.0148204,City/Town,
Kuncha,49.8264981,26.3735689,City/Town,
Kundriuche,48.0152251,39.5952332,City/Town,
Kunie,49.3938437,37.2418976,City/Town,
Kuninova,48.2742764,36.4017777,City/Town,
Kuniv,50.2438363,26.3624024,City/Town,
Kunivka,49.1814603,34.2320013,City/Town,
Kunka,48.8199565,29.2662818,City/Town,
Kuntseve,49.3793556,34.3690239,City/Town,
Kunyche,48.4875488,28.9723293,City/Town,
Kunychi,49.3041402,24.6321585,City/Town,
Kunyn,50.0970753,23.7995028,City/Town,
Kunysivtsi,48.820193,25.3733358,City/Town,
Kupche,49.9790559,24.5638336,City/Town,
Kupchenkiv,51.3481267,32.4805003,City/Town,
Kupchychi,51.5738639,32.6660991,City/Town,
Kupchyntsi,49.4472698,25.360603,City/Town,
Kupech,50.9918803,28.7901087,City/Town,
Kupel,51.4436643,27.5617693,City/Town,
Kupeliv,48.9585354,25.0511458,City/Town,
Kupiansk,49.7132963,37.6141992,City/Town,27169
Kupiansk-Vuzlovyi,49.6569302,37.6484097,City/Town,
Kupievakha,50.2137918,35.2557648,City/Town,
Kupievate,49.4339905,33.6109476,City/Town,
Kupil,49.613992,26.5134855,City/Town,
Kupivshchyna,49.9381734,33.7557577,City/Town,
Kupka,48.0378735,25.7814664,City/Town,
Kuplevakha,50.6613381,34.0279246,City/Town,
Kupliuvate,49.7271206,38.7765679,City/Town,
Kupnovychi,49.6567134,23.3300869,City/Town,
Kupriianivka,48.0148306,30.6321744,City/Town,
Kuprine,45.1633085,34.0156853,City/Town,
Kupychiv,50.9930626,24.7144127,City/Town,
Kupychvolia,50.1661123,24.1819449,City/Town,
Kupyn,49.1000038,26.5779913,City/Town,
Kupyna,50.8318594,32.6964949,City/Town,
Kupyne,50.2480962,37.4717174,City/Town,
Kupyshche,50.9769785,28.4806631,City/Town,
Kurakhivka,48.0315868,37.3750544,City/Town,
Kurakhove,47.9844905,37.2812679,City/Town,
Kurash,51.4468912,26.5241971,City/Town,
Kurashivtsi,48.7748429,27.5961852,City/Town,
Kurasove,50.8892844,34.2790855,City/Town,
Kurazh,50.4573134,26.7079716,City/Town,
Kurazhyn,48.6581671,27.2841506,City/Town,
Kurchytsia,50.761389,27.437269,City/Town,
Kurchytska Huta,50.7875754,27.4703257,City/Town,
Kurdiumivka,51.7280016,33.5161177,City/Town,
Kurdiumove,51.2925488,33.9526567,City/Town,
Kurdybanivka,49.1570468,25.2937549,City/Town,
Kurenivka,48.254658,29.1983361,City/Town,
Kurhan,50.6174058,34.3758328,City/Town,
Kurhanivka,49.9363079,27.2352956,City/Town,
Kurhanka,47.8145293,33.0847405,City/Town,
Kurhanne,45.293602,34.1978605,City/Town,
Kurhanske,50.8402682,31.1931522,City/Town,
Kurhantsi,50.664565,28.3736295,City/Town,
Kurhany,51.007984,26.6441559,City/Town,
Kuriache,48.1729139,39.6067526,City/Town,
Kuriachi Lozy,48.0843629,30.3438505,City/Town,
Kuriachivka,49.3443142,38.8574755,City/Town,
Kurianky,50.1065457,26.3514976,City/Town,
Kuriantsi,49.5086983,29.4563973,City/Town,
Kuriany,49.4305487,24.8089051,City/Town,
Kuriazhanka,50.0107437,36.0728705,City/Town,
Kurin,51.1531909,32.7697321,City/Town,
Kurinka,50.2121435,32.7450028,City/Town,
Kuripchyne,48.0043684,31.0183856,City/Town,
Kurisove,46.9712052,30.9579388,City/Town,
Kuriv,49.2440954,24.7194781,City/Town,
Kurivka,49.3304758,26.265001,City/Town,
Kurivtsi,49.6312471,25.4728417,City/Town,
Kurmany,50.8331977,33.7806762,City/Town,
Kurne,50.4290457,28.1244892,City/Town,
Kurnyi,49.6232095,24.8092839,City/Town,
Kurnyky,49.6261801,25.6549411,City/Town,
Kurochkyne,49.8490203,37.4080454,City/Town,
Kuroidivka,48.6264029,37.0608151,City/Town,
Kuropatnyky,49.2856695,24.6473801,City/Town,
Kuropiivka,51.7010292,31.9846455,City/Town,
Kurortne,49.6760778,36.4527922,City/Town,
Kuroshany,47.0990269,35.6628352,City/Town,
Kurovechka,49.4411205,26.3904493,City/Town,
Kurovychi,49.766902,24.4285445,City/Town,
Kurozvany,50.5742444,26.743251,City/Town,
Kurpaty,44.4431931,34.1316255,City/Town,
Kurske,45.0234583,34.9336444,City/Town,
Kursyky,50.279107,25.4281428,City/Town,
Kurtivka,48.6115041,37.6265655,City/Town,
Kurulka,48.9491558,37.2587152,City/Town,
Kurylekhivka,49.5261083,34.7641242,City/Town,
Kurylivka,51.8481447,33.0719543,City/Town,
Kurylivtsi,49.1696075,27.9835401,City/Town,
Kurypiv,49.1378441,24.6404547,City/Town,
Kurytsyne,48.563035,36.9929496,City/Town,
Kushchivka,49.5932434,26.5442945,City/Town,
Kushchove,50.6197157,27.6767901,City/Town,
Kushchyntsi,48.7547514,29.4743288,City/Town,
Kushelivka,49.6258808,27.9780712,City/Town,
Kushkyne,51.7136479,33.5398335,City/Town,
Kushlyn,49.9814927,25.8085142,City/Town,
Kushnarivka,48.5257053,33.9434706,City/Town,
Kushniry,50.8342488,34.1083527,City/Town,
Kushnyrivka,49.6129037,26.4359129,City/Town,
Kushnyrivska Slobidka,49.6254635,26.4056415,City/Town,
Kushnytsia,48.4354216,23.2528052,City/Town,
Kushtanovytsia,48.4489495,22.785441,City/Town,
Kushuhum,47.719586,35.2037769,City/Town,
Kusii,52.118494,31.4115775,City/Town,
Kusnyshcha,51.2784705,24.0500557,City/Town,
Kustivtsi,49.6458608,28.3617738,City/Town,
Kustolove,49.2967022,34.5141321,City/Town,
Kustolove Pershe,49.3641862,34.6071336,City/Town,
Kustolovi Kushchi,49.2462194,34.2983364,City/Town,
Kustolovo-Sukhodilka,49.379664,34.7288294,City/Town,
Kustorivka,49.9834044,35.2745724,City/Town,
Kustovetske,49.6822917,28.3775417,City/Town,
Kustychi,51.0714807,24.4480816,City/Town,
Kustyn,50.7043511,26.3198972,City/Town,
Kustyne,52.2401278,33.5788273,City/Town,
Kusykivtsi,49.414639,27.9231156,City/Town,
Kut,48.1993515,26.0370571,City/Town,
Kuteinykove,47.812771,38.2864526,City/Town,
Kuteliv,49.7229326,31.0604345,City/Town,
Kutianka,50.2213322,26.1383133,City/Town,
Kutkir,49.9047716,24.545729,City/Town,
Kutkivka,49.8730578,37.589932,City/Town,
Kutkivtsi,49.127712,26.364974,City/Town,
Kutky,50.5069638,27.1121584,City/Town,
Kutlash,48.2781066,23.4803989,City/Town,
Kutorzhykha,49.757539,33.2170501,City/Town,
Kutriv,50.3461686,25.1045517,City/Town,
Kutsa Balka,48.2157744,30.7865908,City/Town,
Kutsevolivka,48.8574789,33.8390311,City/Town,
Kutsivka,49.0796841,31.651361,City/Town,
Kutsurub,46.6549357,31.6332309,City/Town,
Kuttsi,49.4147049,24.6476701,City/Town,
Kutuzivka,47.3287808,30.9462661,City/Town,
Kutuzovka,48.4896819,37.1836672,City/Town,
Kuty,49.3785234,24.8691845,City/Town,
Kuty Druhi,52.1144567,32.5691277,City/Town,
Kutyn,51.8049904,25.7391889,City/Town,
Kutynok,51.7878829,25.7203126,City/Town,
Kutyshche,49.9538784,27.8464034,City/Town,
Kutyska,49.7268367,26.0480958,City/Town,
Kuvechychi,51.6301649,30.951773,City/Town,
Kuzemivka,49.5139019,37.9861852,City/Town,
Kuzemyn,50.1405258,34.6578891,City/Town,
Kuzky,51.2929632,33.2927989,City/Town,
Kuzmenka,46.7333114,30.2569837,City/Town,
Kuzmenkove,50.6748702,33.6571473,City/Town,
Kuzmenky,49.6257329,34.1755008,City/Town,
Kuzmivka,49.8379556,35.5440846,City/Town,
Kuzmyn,49.7046079,27.072624,City/Town,
Kuzmyna Hreblia,48.6731622,30.0492642,City/Town,
Kuzmynchyk,49.0985805,26.2106332,City/Town,
Kuzmyne,49.0040886,38.1397636,City/Town,
Kuzmynets,48.6791257,24.0516605,City/Town,
Kuzmynivka,48.7968538,38.0683596,City/Town,
Kuzmyno,48.5432765,22.5675929,City/Town,
Kuzmynske,52.0883688,33.0204022,City/Town,
Kuzmyntsi,49.9217592,26.6371624,City/Town,
Kuznetsi,47.2769741,38.3181274,City/Town,
Kuznetsivka,47.3629765,36.9888677,City/Town,
Kuznetske,45.467006,32.8843381,City/Town,
Kuznetsove,47.7582213,30.9674022,City/Town,
Kuznetsovo-Mykhailivka,47.4581005,38.2124346,City/Town,
Kuznychi,51.9731993,31.5694443,City/Town,
Kuzubatytsia,49.630823,24.7697593,City/Town,
Kuzubivka,50.1119131,33.1837505,City/Town,
Kvashyne,47.7463862,38.5861231,City/Town,
Kvasiv,50.4378662,24.639228,City/Town,
Kvasovo,48.18727,22.7729958,City/Town,
Kvasovytsia,50.7403959,24.9072879,City/Town,
Kvasy,48.157834,24.2836565,City/Town,
Kvasyliv,50.5616482,26.2618539,City/Town,
Kvitka,49.1736479,27.7976081,City/Town,
Kvitkove,49.4893539,34.5557234,City/Town,
Kvitky,49.3172826,31.236584,City/Town,
Kvitneve,49.8625374,32.3726569,City/Town,
Kvituche,48.0270317,34.5206301,City/Town,
Kvity,49.2482735,33.8665034,City/Town,
Kybaky,48.3127329,25.3235255,City/Town,
Kybliary,48.6035781,22.5519799,City/Town,
Kybyntsi,49.9560636,33.459334,City/Town,
Kychkyri,50.443384,29.1790558,City/Town,
Kychyntsi,49.5080084,31.2703709,City/Town,
Kydaniv,49.1898486,25.3625808,City/Town,
Kydanivka,49.4473897,30.9480279,City/Town,
Kydantsi,49.5694429,25.8627507,City/Town,
Kydrasivka,48.2460361,29.7326879,City/Town,
Kyianivka,48.9880573,27.7176411,City/Town,
Kyianka,50.4676484,27.6151387,City/Town,
Kyiany,50.0626379,35.5654175,City/Town,
Kyianytsia,51.0685943,34.9140654,City/Town,
Kyiashkivske,50.318293,33.8210185,City/Town,
Kyiashky,49.1281944,33.61644,City/Town,
Kyiazh,50.9297167,24.973541,City/Town,
Kyievo-Oleksandrivske,47.256199,31.3652447,City/Town,
Kyikiv,49.7804094,24.9538517,City/Town,
Kyiliv,50.1343241,30.9254119,City/Town,
Kyinka,51.4518609,31.1957027,City/Town,
Kyiv,50.4310631,30.5514881,City/Town,
Kyiv Chaika Airfield,50.431185,30.30093,small_airport,
Kyiv Challenge Heliport,50.406424,30.579473,heliport,
Kyivets,49.4375362,24.0272229,City/Town,
Kyivka,46.2164347,32.5275733,City/Town,
Kyivske,50.3288207,33.9066771,City/Town,
Kykhti,50.0886586,28.2215185,City/Town,
Kykoly,50.8199388,32.2623946,City/Town,
Kykova,50.4651154,27.7106293,City/Town,
Kykyshivka,49.8257758,28.5519328,City/Town,
Kylykyiv,50.5340985,27.054301,City/Town,
Kymyr,49.6493833,24.4973667,City/Town,
Kynakhivtsi,49.8711398,25.6871433,City/Town,
Kynashiv,48.6715245,28.8865955,City/Town,
Kynashivka,51.2846615,32.399454,City/Town,
Kyparysne,44.6009154,34.3506443,City/Town,
Kypiachka,49.4830695,25.7025945,City/Town,
Kypucha Krynytsia,47.6917776,37.9331024,City/Town,
Kypuche,48.4407515,38.7150689,City/Town,
Kyrdany,51.3514065,28.8037043,City/Town,
Kyriakivka,47.0585418,31.8520231,City/Town,
Kyriakove,49.9280772,34.52291,City/Town,
Kyriivka,51.6050314,32.5849212,City/Town,
Kyriukhy,49.739337,36.036945,City/Town,
Kyrnasivka,48.5936372,28.9754779,City/Town,
Kyrnosove,49.2173816,39.9746395,City/Town,
Kyrnychky,45.7081027,29.0665911,City/Town,
Kyrpotivka,49.7383101,34.0290376,City/Town,
Kyrpotyne,47.8055715,35.4733878,City/Town,
Kyrpychne,47.8669668,36.3029764,City/Town,
Kyrsanivka,45.4950653,34.8175428,City/Town,
Kyrsanove,49.8074354,36.3948105,City/Town,
Kyrychkove,48.0626728,36.3491884,City/Town,
Kyryiakivka,49.3637772,33.0581578,City/Town,
Kyryiakivshchyna,50.992758,34.8438803,City/Town,
Kyryivka,49.8614545,27.8794489,City/Town,
Kyryivshchyna,50.2718951,31.0978624,City/Town,
Kyrykivka,50.3675213,35.1098667,City/Town,
Kyrylivka,48.1997349,31.3285808,City/Town,
Kyrylo-Hannivka,49.9780685,34.3575466,City/Town,
Kyseleve,48.0282217,39.5185467,City/Town,
Kyseli,49.4247966,36.4363602,City/Town,
Kyseliv,48.5812054,25.6504776,City/Town,
Kyselivka,49.4202793,33.8407315,City/Town,
Kyselykha,49.9104276,34.1722141,City/Town,
Kyselytsi,48.0375559,25.0467446,City/Town,
Kyshchenko,48.0926356,38.467987,City/Town,
Kyshchentsi,49.0349996,30.2559563,City/Town,
Kyshchyntsi,49.999862,29.9528125,City/Town,
Kyshenky,48.8966775,34.1038777,City/Town,
Kyshyn,51.1226036,27.6678124,City/Town,
Kysivka,49.7963346,35.3488372,City/Town,
Kysla Dubyna,51.2084414,34.4297744,City/Town,
Kysle,49.7549253,36.0258903,City/Town,
Kysli,51.7680445,30.8957477,City/Town,
Kysliak,48.8371764,29.4191393,City/Town,
Kyslianka,48.4322823,35.484623,City/Town,
Kyslivka,49.5175483,30.6033836,City/Town,
Kyslyche,47.9131289,37.9955141,City/Town,
Kyslychuvata,47.8382701,34.7287369,City/Town,
Kyslyn,49.1288067,30.3918434,City/Town,
Kyslytsia,45.4193879,29.0436584,City/Town,
Kyslytske,48.5454204,28.6801118,City/Town,
Kysorychi,51.1997044,27.2581781,City/Town,
Kysylyn,50.8527793,24.8005648,City/Town,
Kytaihorod,48.9889064,32.3250768,City/Town,
Kytaihorodka,47.9121484,34.5724229,City/Town,
Kytchenkivka,49.9616783,35.2129718,City/Town,
Kytsivka,49.8678073,36.8230815,City/Town,
Kyvachivka,48.7692168,29.7009335,City/Town,
Kyzylivka,45.0013314,34.6766122,City/Town,
Kyzylove,44.8218274,34.0430009,City/Town,
Kyzymy,48.6100007,29.9384492,City/Town,
Labach,50.0351852,24.8660865,City/Town,
Laburivka,49.8633077,34.6840768,City/Town,
Labushne,48.0175193,29.138849,City/Town,
Ladan,50.5175843,32.5882237,City/Town,
Ladantsi,49.6407647,24.6279307,City/Town,
Ladivshchyna,50.6101868,32.1412758,City/Town,
Ladne,48.7894856,36.476175,City/Town,
Ladychyn,49.3829581,25.5615153,City/Town,
Ladyhy,49.7485505,27.4683556,City/Town,
Ladyn,51.0721228,24.1345079,City/Town,
Ladynka,51.2888211,31.1412196,City/Town,
Ladyzhyn,48.6814058,29.2393307,City/Town,
Ladyzhynka,48.545474,30.2409281,City/Town,
Ladyzhynske,48.6325773,29.2314633,City/Town,
Ladyzhynski Khutory,48.6720555,29.345963,City/Town,
Lahidne,47.0484211,35.7075981,City/Town,
Lahodiv,49.7284834,24.5143472,City/Town,
Lahodivka,47.6154088,32.956915,City/Town,
Lahody,50.0566301,34.2726027,City/Town,
Lahodyntsi,49.7276011,27.0089476,City/Town,
Lahulsk,50.533822,27.9808857,City/Town,
Lakhnivshchyna,50.730773,33.8538433,City/Town,
Lakhny,49.3628964,34.2344781,City/Town,
Lakhvychi,51.8303107,25.3768943,City/Town,
Lalovo,48.4022558,22.812423,City/Town,
Lamane,49.2797255,33.5859709,City/Town,
Lambrivka,46.3244628,29.2886388,City/Town,
Lanchyn,48.5562894,24.7577831,City/Town,
Landari,49.7743347,34.3753092,City/Town,
Landyshove,49.6798459,35.4633247,City/Town,
Lanerivka,49.9915998,24.5558424,City/Town,
Lanivka,49.3116464,23.7635754,City/Town,
Lanivtsi,48.8440201,26.0102354,City/Town,
Lanivtsi Airstrip,49.84537,26.116193,small_airport,
Lankove,47.1675793,35.9365386,City/Town,
Lanna,49.3485556,35.2641887,City/Town,
Lanok,49.7363325,27.3179926,City/Town,
Lanove,47.2420361,30.9508122,City/Town,
Lanovychi,49.5897067,23.2375489,City/Town,
Lantrativka,49.9484272,38.250401,City/Town,
Lantseve,47.2360558,36.7420211,City/Town,
Lany,48.3966847,33.4650361,City/Town,
Lany-Sokolivski,49.1761989,24.0501042,City/Town,
Lapaivka,49.8142642,23.9021441,City/Town,
Lapkivtsi,49.4409917,26.6846092,City/Town,
Lapni,51.3800746,24.8076748,City/Town,
Lapshyn,49.4876017,24.9197967,City/Town,
Lapshyne,51.4976356,33.3280205,City/Town,
Laputky,51.054786,30.2668345,City/Town,
Laryne,47.8876751,37.9312863,City/Town,
Larynivka,52.0110548,33.018691,City/Town,
Larzhanka,45.3552133,28.7209972,City/Town,
Lashchova,48.9392716,30.6262253,City/Town,
Lashkivka,48.4134417,25.7818738,City/Town,
Lashuky,51.7280887,31.6657588,City/Town,
Laskiv,50.7900382,24.1884604,City/Town,
Laskivtsi,49.1702912,25.5731545,City/Town,
Lasky,51.2645336,28.9585007,City/Town,
Lastivka,49.2268079,23.1926825,City/Town,
Lastivtsi,48.7161532,24.5025538,City/Town,
Lastochkyne,48.1476666,37.6784537,City/Town,
Latashi,51.2726185,29.0325267,City/Town,
Latirka,48.8434955,23.0951405,City/Town,
Lativka,46.5631753,30.713895,City/Town,
Latkivtsi,48.5569016,26.2826152,City/Town,
Latysheve,47.9475301,38.8693903,City/Town,
Latyshivka,51.3060457,33.908389,City/Town,
Lavanda,44.7463759,34.3699509,City/Town,
Lavirkove,50.7330935,33.2138765,City/Town,
Lavky,48.479811,22.6931391,City/Town,
Lavochne,48.8122797,23.358001,City/Town,
Lavriv,50.6124198,25.2611434,City/Town,
Lavrivka,49.3428552,28.4687013,City/Town,
Lavrove,50.9551993,33.8550521,City/Town,
Lavrykiv,50.1415843,23.7701499,City/Town,
Lavrykivtsi,49.6516254,25.0572906,City/Town,
Lavryky,49.6044951,34.3663034,City/Town,
Lavrynivtsi,49.9467907,27.001479,City/Town,
Lavrynove,47.3522985,38.1855887,City/Town,
Lavryntsi,49.9854118,34.42879,City/Town,
Lavy,51.5922809,32.4606819,City/Town,
Lazarivka,50.3173516,29.5889978,City/Town,
Lazeshchyna,48.2743784,24.4183578,City/Town,
Lazheva,49.713139,27.4631618,City/Town,
Lazirky,50.0840781,32.659583,City/Town,
Lazirtsi,49.8195514,31.2671206,City/Town,
Lazky,49.7848639,32.9343519,City/Town,
Lazukivka,49.7333219,36.4374061,City/Town,
Lazume Airfield,46.0838,32.5075,small_airport,
Lazurne,46.0828546,32.5266128,City/Town,
Lazy,48.7120084,24.1445052,City/Town,
Lebedi,50.3975215,26.2652328,City/Town,
Lebedianka,50.5024386,25.7357282,City/Town,
Lebedieve,51.094576,33.4768784,City/Town,
Lebedivka,49.1763834,27.073526,City/Town,
